FS INT,SS PEAK,SS INT,SS TOF,FL1 INT_CD14-FITC,FL2 INT_CD19-PE,FL3 INT_CD13-ECD,FL4 INT_CD33-PC5.5,FL5 INT_CD34-PC7,FL6 INT_CD117-APC,FL7 INT_CD7-APC700,FL8 INT_CD16-APC750,FL9 INT_HLA-PB,FL10 INT_CD45-KO,TIME,label
357152.0,16608.0,84389.0,70.0,377.0607,324.39432,743.34344,582.5737,627.92615,4633.503,57957.906,10299.984,268.64102,16781.86,93.0,0.0
316597.0,20592.0,106471.0,68.0,419.0607,415.39432,636.34344,469.57376,453.92615,1500.5029,18620.91,3131.9836,339.64105,16348.861,155.0,0.0
488992.0,16656.0,93228.0,75.0,390.06067,500.39438,784.3434,464.57382,596.92615,2420.503,23547.918,5135.985,480.6411,17554.86,161.0,0.0
627734.0,29616.0,147909.0,301.0,3102.0615,1397.3948,2371.3433,1385.5735,1559.9259,4724.5024,50841.902,9646.984,1301.641,27357.86,366.0,0.0
318070.0,20624.0,108780.0,71.0,308.06064,451.3944,678.34344,498.57382,1031.926,2456.5032,31669.914,5104.984,528.6411,18276.861,906.0,0.0
252428.0,14496.0,80015.0,73.0,404.0606,381.3944,682.34344,356.57388,589.92615,3891.502,36758.914,6449.9854,351.64108,13813.859,1240.0,0.0
525788.0,16928.0,91601.0,72.0,505.06064,360.39432,727.34344,470.5738,705.9261,2840.5027,32611.916,6126.985,350.64108,19362.86,1475.0,0.0
592587.0,21264.0,122865.0,83.0,616.0608,611.39435,814.3434,519.57385,526.9261,3065.5034,34983.918,5513.9863,568.6412,21046.861,1768.0,0.0
362607.0,15584.0,90527.0,319.0,535.06067,495.39432,954.3433,284.57388,934.926,4251.503,53558.91,8997.983,281.64108,16980.861,2037.0,0.0
540540.0,24016.0,128225.0,75.0,545.0606,531.3943,647.3433,366.57388,614.92615,2381.503,32476.916,5942.9844,732.641,26908.857,2179.0,0.0
516530.0,18976.0,111178.0,82.0,356.0606,486.39438,583.3434,393.5738,801.926,1327.5033,15857.915,3788.984,620.6411,19053.861,2279.0,0.0
317970.0,20320.0,108532.0,74.0,579.06067,572.3944,859.3434,409.57382,1040.926,7302.501,87200.91,16067.983,515.64105,20334.86,2290.0,0.0
525470.0,24768.0,136192.0,73.0,433.06073,521.3944,531.3434,638.5738,562.92615,7448.5024,84736.93,15097.986,901.641,24096.86,2380.0,0.0
477368.0,15312.0,76391.0,68.0,235.06064,441.39432,748.3434,417.5738,512.926,2141.503,27107.914,5603.9844,427.6411,15977.861,2593.0,0.0
227042.0,17440.0,86625.0,69.0,250.06064,371.39432,799.3434,608.57367,568.926,1646.5032,18560.92,3182.9846,546.64105,19230.86,2654.0,0.0
448954.0,16304.0,85257.0,72.0,447.06064,476.39432,620.3434,446.5738,1419.926,8105.5015,94379.914,16542.982,377.64096,18108.86,3138.0,0.0
437694.0,16224.0,87560.0,74.0,222.06061,461.39432,652.34344,492.5738,898.92615,5383.5034,71817.914,12478.985,444.64093,18153.857,3234.0,0.0
394452.0,18448.0,100409.0,71.0,415.06073,450.39438,727.3433,467.57382,553.92615,3383.5032,46735.91,8453.986,382.64105,19302.86,3261.0,0.0
450289.0,14336.0,81779.0,66.0,314.06067,544.3944,771.34344,759.5738,781.926,4202.5024,60775.918,11612.983,307.64105,13835.86,3269.0,0.0
423393.0,11799.0,68637.0,77.0,312.0606,428.39438,478.34348,277.57397,625.9263,3662.5034,41118.914,7563.9844,294.64108,10544.86,3328.0,0.0
448564.0,17888.0,95380.0,74.0,407.0607,441.39435,720.34344,353.57385,920.9261,1895.5029,9342.915,2027.9841,2280.6416,29873.861,3492.0,0.0
