FS INT,SS PEAK,SS INT,SS TOF,FL1 INT_CD14-FITC,FL2 INT_CD19-PE,FL3 INT_CD13-ECD,FL4 INT_CD33-PC5.5,FL5 INT_CD34-PC7,FL6 INT_CD117-APC,FL7 INT_CD7-APC700,FL8 INT_CD16-APC750,FL9 INT_HLA-PB,FL10 INT_CD45-KO,TIME,label
527330.0,24832.0,143036.0,75.0,481.0606,695.39435,933.34326,473.89783,1139.926,1580.7434,19585.918,3136.9846,493.641,19927.857,1536.0,0.0
532764.0,17120.0,92593.0,74.0,521.0606,523.3944,749.3434,713.8977,1276.926,11038.742,136244.89,23371.98,501.6411,22698.863,2626.0,0.0
519503.0,16368.0,94537.0,79.0,543.0607,700.3944,685.34344,436.89783,707.9261,1230.7435,15009.916,3323.9844,728.6412,21800.861,2831.0,0.0
500086.0,15456.0,90079.0,78.0,427.0607,385.39444,744.3434,431.89783,1126.926,1472.7432,10314.914,2515.9841,3849.6418,20258.861,7899.0,0.0
483971.0,13600.0,77526.0,74.0,365.06064,398.39435,945.3432,629.8978,1290.9259,6292.7437,62994.914,10812.985,392.64105,19263.86,7945.0,0.0
446417.0,11491.0,63354.0,74.0,399.0607,436.39438,718.34344,429.89786,598.9261,1414.7434,7052.9155,1493.9841,6036.6416,18076.86,8790.0,0.0
618427.0,15872.0,94712.0,83.0,366.06067,427.39435,773.34344,477.8978,921.926,1252.7433,13494.915,2023.9844,1528.6412,23493.861,10048.0,0.0
451163.0,16496.0,88327.0,71.0,424.0606,500.39438,800.3435,930.89777,1072.9261,12672.744,142646.92,24437.99,437.6411,19382.861,10167.0,0.0
607053.0,28800.0,175829.0,72.0,505.0607,688.3945,1282.3429,451.89786,1129.9261,1820.7433,9787.914,1652.9839,2933.6418,19785.86,10712.0,0.0
473848.0,13024.0,71139.0,76.0,185.06062,280.39426,618.3434,427.89792,966.9262,3715.7434,36261.914,5660.985,263.64105,9539.86,11681.0,0.0
516452.0,14768.0,112806.0,95.0,549.06067,699.3945,861.3434,439.8978,1776.9261,6053.744,35996.914,7000.986,526.6412,19312.861,11972.0,0.0
448839.0,13056.0,73927.0,69.0,314.0606,440.3943,602.3434,1546.8972,1392.926,6531.7427,23232.912,4112.983,221.64104,8108.86,12839.0,0.0
472303.0,14048.0,78420.0,75.0,320.06064,527.39435,881.3433,463.89783,827.92615,5882.7437,53177.926,8211.987,410.6411,13333.86,13007.0,0.0
429935.0,12626.0,70042.0,74.0,500.0607,551.3944,749.3434,392.89783,1046.9261,2836.7434,33533.91,6118.986,358.6411,15209.861,13041.0,0.0
287426.0,14160.0,73604.0,71.0,331.06064,595.3944,755.3435,689.8977,781.9261,7031.744,67098.92,11368.985,397.64105,17992.86,13521.0,0.0
465723.0,16672.0,101196.0,82.0,466.0606,557.3943,795.3433,471.89783,1342.9261,2429.7434,9620.916,3815.984,615.6411,21015.86,14156.0,0.0
537319.0,15584.0,93482.0,79.0,674.06067,529.3943,891.3433,506.8979,949.9261,1990.7435,11686.914,1481.9845,385.6411,16437.861,15962.0,0.0
359586.0,19440.0,114459.0,79.0,523.06067,585.39435,1062.3434,913.8976,1036.926,8712.741,98929.91,16835.982,612.6411,27193.861,16040.0,0.0
702502.0,21600.0,148907.0,91.0,226.06067,564.39435,1183.3433,764.8977,1854.9261,1081.7433,8511.915,2454.984,796.6411,22374.861,17860.0,0.0
407036.0,15392.0,86074.0,76.0,464.0606,340.39432,818.34344,654.8978,1022.92596,7387.742,48647.91,8300.986,370.64102,13312.859,19237.0,0.0
712328.0,15584.0,107683.0,84.0,311.0606,541.39435,624.3434,740.8977,1296.926,7747.7437,86139.914,13448.982,398.64105,13343.859,19415.0,0.0
552015.0,12864.0,80321.0,72.0,335.06064,415.39435,854.3435,402.89786,739.926,1737.7433,17404.916,3300.9844,385.64105,15440.86,20438.0,0.0
467954.0,20704.0,116764.0,75.0,557.0608,518.3945,734.3434,627.8978,928.92615,8633.743,87055.9,14053.983,539.6411,21963.86,20685.0,0.0
465971.0,17616.0,115842.0,84.0,582.06067,550.39435,807.34344,349.8978,517.9261,3598.743,36221.906,5300.9844,365.6411,12638.86,20776.0,0.0
856480.0,22928.0,159850.0,81.0,495.06067,445.39435,957.34326,716.89777,1306.926,3524.7437,31074.914,5706.9844,713.6411,16491.86,20926.0,0.0
388548.0,23536.0,134639.0,78.0,452.06067,639.3944,743.34344,473.8978,1047.926,1677.7433,12313.914,2084.9841,896.6411,20042.86,21066.0,0.0
590652.0,16816.0,113813.0,79.0,441.0607,485.39435,940.3433,564.89777,898.926,3606.7437,37882.91,6751.985,491.6411,20849.861,21772.0,0.0
327697.0,14000.0,75430.0,70.0,299.06067,467.39438,861.3433,507.89783,1124.9261,3055.7434,34969.914,5821.986,403.64105,17976.86,23053.0,0.0
638526.0,25136.0,152832.0,86.0,507.06067,588.3944,1025.3435,530.8978,1085.9261,2139.7427,19840.912,5129.9844,2559.6416,35423.863,23206.0,0.0
340777.0,19504.0,107297.0,70.0,419.0607,396.39435,1291.3435,636.8977,837.9261,1616.7433,7197.9146,1915.9841,700.64105,20640.857,23554.0,0.0
531272.0,18512.0,107267.0,75.0,348.06067,566.3944,640.3435,488.89777,526.9261,1369.743,12267.912,2439.9836,3298.6416,18611.86,23663.0,0.0
528374.0,29008.0,147974.0,68.0,634.06067,704.3944,1014.34326,413.89774,1451.9257,1219.7433,6918.9146,1497.9841,694.6412,23557.86,23752.0,0.0
400880.0,12148.0,66064.0,74.0,215.06061,548.3944,886.34326,486.8978,1119.9261,4393.7427,42590.91,7271.984,374.64105,12468.859,23880.0,0.0
229245.0,16192.0,84525.0,74.0,341.06064,369.39432,724.34344,355.89786,675.926,1633.7433,17959.912,3554.984,339.64105,16363.86,24177.0,0.0
550770.0,21712.0,118585.0,74.0,436.0606,585.39435,684.3434,346.89783,1032.9261,2068.7434,25897.914,5516.9844,818.6411,24356.86,24324.0,0.0
439707.0,18896.0,96747.0,72.0,312.06067,410.39438,717.3433,404.89783,832.926,3925.7437,29094.914,5352.985,500.64105,16305.858,24718.0,0.0
481547.0,18352.0,102394.0,78.0,462.06073,564.39435,988.3433,434.8978,1149.926,1375.7434,12894.914,2822.984,944.641,27305.86,25536.0,0.0
656877.0,15488.0,102450.0,78.0,313.0607,434.39432,623.34344,515.8978,953.9262,4860.744,52331.918,8446.988,407.6411,20304.863,25884.0,0.0
364598.0,20624.0,110803.0,72.0,424.06064,450.39438,921.34344,621.89777,998.9261,2566.7432,24014.916,3976.9841,1758.6411,24862.861,26492.0,0.0
735742.0,13600.0,102727.0,105.0,546.0606,484.39438,953.34326,441.89783,963.9261,4516.7427,24616.912,4354.9834,586.6411,22919.86,27440.0,0.0
685644.0,15744.0,102216.0,84.0,429.06067,298.3944,741.3435,466.89783,848.9261,1617.7434,9931.914,2447.984,1749.6414,18559.86,27590.0,0.0
591282.0,13216.0,80395.0,76.0,672.0607,551.3944,1177.3434,538.89777,819.926,1840.7433,7005.9146,1487.9839,453.64108,17130.861,27775.0,0.0
361558.0,20480.0,108569.0,72.0,277.06067,403.39432,537.3434,440.8978,1078.926,3125.7432,19758.91,3834.9834,876.6411,28040.861,28433.0,0.0
426702.0,10319.0,53037.0,70.0,371.06067,573.3945,664.34344,560.8979,565.926,3259.7437,28449.914,5964.9854,372.64108,15951.86,28843.0,0.0
499363.0,14256.0,78594.0,71.0,334.06067,489.39435,886.3434,563.89777,1083.9263,4149.7437,51198.91,9029.987,357.64105,15374.859,29415.0,0.0
485445.0,13040.0,70715.0,75.0,332.06064,552.39435,635.3435,493.89783,1362.9263,3023.7437,38020.91,7257.9854,335.64102,18167.86,29569.0,0.0
449401.0,10295.0,51078.0,68.0,252.06061,470.39426,722.3434,378.89786,654.9261,2005.7433,18986.914,3818.9841,1555.6414,10115.86,29614.0,0.0
597149.0,25696.0,143742.0,74.0,400.06076,865.3945,619.34344,856.8977,979.9261,3321.7434,38347.914,6086.9854,1127.6411,19506.861,30429.0,0.0
614255.0,18016.0,122846.0,83.0,314.0606,348.39435,619.3435,271.89783,932.926,1729.7432,10128.914,2308.984,316.64108,12979.861,30549.0,0.0
459677.0,13968.0,84446.0,74.0,405.0606,519.39435,770.3435,539.8977,1108.926,1133.7433,7228.915,1570.9841,432.64105,14686.86,30778.0,0.0
498247.0,18368.0,103738.0,76.0,474.0606,643.39435,1183.3434,577.8978,1189.9263,7689.743,77940.914,12335.987,520.6411,19369.861,31131.0,0.0
458154.0,12807.0,67017.0,67.0,301.06064,335.39435,493.34338,564.8978,1076.926,1924.743,20445.914,3526.9832,466.64108,19716.86,32210.0,0.0
569287.0,16848.0,99914.0,77.0,483.06067,601.3944,743.3434,770.8977,1048.926,2138.743,21274.912,3095.9841,343.64102,13343.859,32582.0,0.0
288544.0,13168.0,73739.0,73.0,245.06062,381.39435,582.3434,612.8978,783.926,2569.7432,27588.91,5221.9844,639.6411,22571.86,32711.0,0.0
728771.0,22336.0,148708.0,71.0,650.06067,503.39438,635.34344,404.8978,841.9261,1829.7433,6473.9155,1770.9841,445.64102,23412.861,32960.0,0.0
486532.0,13424.0,79223.0,76.0,229.06061,446.39438,730.34344,431.89783,850.926,1471.743,9247.914,1345.9839,297.64102,11854.859,33331.0,0.0
676517.0,13616.0,85142.0,74.0,521.06067,599.3945,905.3433,443.89783,1199.9263,6788.742,70905.92,13784.984,480.6411,16987.86,33499.0,0.0
531827.0,13520.0,92513.0,71.0,306.0606,585.39435,498.34344,507.8979,758.9261,6650.7446,73529.92,12437.985,395.64105,14424.859,34053.0,0.0
616064.0,19328.0,118983.0,81.0,482.06067,538.39435,777.3434,703.8978,1413.9259,2384.743,23568.912,4228.984,1015.6412,26549.861,34198.0,0.0
393372.0,21408.0,123586.0,78.0,450.06073,686.39435,987.34326,515.89777,987.926,6487.7427,72568.91,13564.984,391.64105,15565.859,35791.0,0.0
463071.0,17120.0,96354.0,71.0,251.06062,361.39435,743.3434,487.8978,735.926,1059.7433,11343.914,1999.9838,564.6411,15538.86,36119.0,0.0
476617.0,16784.0,91272.0,72.0,558.0606,420.39435,822.3433,721.8977,1133.9261,9398.743,101210.914,17312.986,453.64105,17957.86,36659.0,0.0
678128.0,18992.0,109841.0,80.0,716.0607,665.39435,1049.3435,425.89783,1277.9261,4093.7432,43439.914,7287.9854,516.64105,21645.86,36858.0,0.0
353649.0,20384.0,113762.0,74.0,267.06064,444.39438,697.3434,481.8978,1407.926,2849.7432,30382.916,5879.985,7493.6426,32791.86,36920.0,0.0
943319.0,21280.0,173321.0,123.0,816.0607,713.39435,824.3433,470.89783,940.9262,4693.744,47921.92,8787.987,747.6415,37731.863,37450.0,0.0
560047.0,13056.0,78238.0,78.0,379.06067,634.39435,956.3434,391.89786,726.926,1620.7433,7043.9155,1773.9841,909.6411,29868.86,37468.0,0.0
236636.0,14848.0,91126.0,82.0,321.0606,439.39432,858.34344,557.8979,761.9261,1740.7432,13325.912,2513.9836,447.64117,17187.861,37472.0,0.0
250882.0,26384.0,163296.0,79.0,549.06067,663.39435,1092.3436,395.89783,1840.926,3312.7432,27152.914,7843.9834,1567.6414,20391.861,38292.0,0.0
385305.0,13115.0,92316.0,73.0,288.06064,422.39435,953.34344,453.89783,708.9261,3698.7441,49468.91,8573.986,346.64108,14873.859,38577.0,0.0
441698.0,22384.0,124612.0,76.0,424.0606,668.39435,715.3435,538.8978,986.92596,4653.7437,37318.914,5781.986,472.64105,16152.859,39809.0,0.0
535527.0,14944.0,87804.0,83.0,463.06067,641.3943,951.3434,531.8977,654.926,2534.7432,18459.912,3411.9836,573.641,26689.86,41264.0,0.0
514265.0,15008.0,89239.0,73.0,537.06067,420.3944,669.3434,398.89783,778.9261,5180.7427,70892.91,11973.983,376.64108,21073.861,43049.0,0.0
530777.0,13728.0,79073.0,80.0,319.0606,444.39432,656.3434,450.8979,1100.926,1805.7434,17293.914,2866.9841,524.6411,10722.859,43054.0,0.0
619100.0,21200.0,127328.0,76.0,401.0607,557.3943,1015.34326,430.8978,659.926,1132.7433,6247.9146,1920.9841,555.64105,19012.86,44557.0,0.0
547288.0,17824.0,119049.0,79.0,473.0606,552.3944,853.34344,409.89786,688.9261,2203.7432,21909.912,4293.9844,566.6411,20494.861,45102.0,0.0
536766.0,15072.0,83493.0,74.0,504.06067,455.39438,961.3433,357.89783,1155.9259,2603.7434,13402.914,2634.9844,659.6411,21527.86,45200.0,0.0
496020.0,16080.0,88931.0,74.0,524.0607,531.3944,1169.3434,614.89777,490.92603,2566.743,15390.913,3191.9844,625.6412,22821.861,45453.0,0.0
511595.0,19536.0,105109.0,75.0,395.06064,417.39435,794.3433,363.89783,862.9261,2279.7432,21626.914,3059.9841,521.6411,24095.861,45983.0,0.0
588159.0,17040.0,93238.0,74.0,388.06067,389.39438,1269.3431,540.89777,855.92615,6802.743,70271.914,10658.984,365.64105,18748.86,46274.0,0.0
515647.0,14480.0,76519.0,70.0,291.0606,532.3943,1008.34344,491.89786,1535.9263,905.7435,6670.916,1757.9843,342.64105,15864.86,46722.0,0.0
393542.0,20032.0,111023.0,78.0,525.0606,359.3944,854.3433,540.8977,889.92615,9411.742,107510.9,18974.98,444.64105,20924.86,46856.0,0.0
485063.0,14688.0,76051.0,69.0,332.06064,642.39435,699.3433,557.8978,738.9261,1698.7433,11915.913,2000.984,372.64108,14470.861,47021.0,0.0
407802.0,14704.0,76316.0,70.0,471.0607,553.3944,653.34344,579.89777,719.9261,2848.744,28208.914,4250.9844,379.64105,14167.859,47106.0,0.0
412350.0,25536.0,130134.0,68.0,382.06067,482.39435,714.34344,301.89786,801.926,1326.7434,9561.916,2288.9844,946.6411,31777.86,47239.0,0.0
499128.0,20736.0,120388.0,73.0,471.06067,624.3944,1069.3435,680.89777,1149.926,1994.7434,15696.916,3371.9841,821.64124,24895.861,47283.0,0.0
642417.0,17536.0,104690.0,81.0,412.06064,529.39435,926.3434,590.89777,505.9261,663.7434,6014.9146,1733.9839,2677.6416,21412.86,47404.0,0.0
620120.0,29168.0,168065.0,79.0,321.06067,342.39435,722.34344,557.8978,992.9263,3976.744,44108.914,7342.986,362.64108,12838.859,47547.0,0.0
445531.0,10287.0,59471.0,76.0,289.06067,414.39435,653.3434,670.8977,704.926,2308.7434,33179.91,5495.984,219.64104,7666.861,47989.0,0.0
301107.0,12158.0,70996.0,69.0,390.06067,399.3944,824.3433,548.89777,1581.9259,3876.7432,46805.91,7475.9844,413.6411,18323.861,48273.0,0.0
585007.0,25408.0,134795.0,71.0,370.0606,467.39432,691.34344,575.89777,821.9261,3081.7427,27177.914,6016.9844,447.64105,13007.859,48633.0,0.0
389379.0,18384.0,98993.0,74.0,508.06067,446.3944,898.3435,368.89783,1133.9261,4586.7437,45699.906,8593.984,578.6411,27376.861,49379.0,0.0
431742.0,14592.0,85928.0,82.0,397.0607,545.3944,594.34344,331.89786,925.926,2170.7432,16147.914,3172.9841,373.64108,14119.86,49430.0,0.0
404125.0,14560.0,74928.0,70.0,348.06067,424.39435,780.3435,336.8979,992.9262,5528.7446,54851.918,8951.985,467.64105,16040.859,50243.0,0.0
624345.0,20192.0,117459.0,77.0,650.06067,737.3945,491.34354,396.89786,810.92615,2429.7434,19990.912,3976.9834,717.6411,27512.86,50289.0,0.0
380497.0,14704.0,74704.0,72.0,428.06067,564.39435,732.34344,452.8978,863.92615,5219.7437,60099.918,9807.985,432.641,19128.861,50720.0,0.0
603959.0,13536.0,81675.0,129.0,335.0606,335.39435,863.3434,617.89777,1075.9261,4517.7437,58163.914,10112.985,295.64105,11783.86,51552.0,0.0
412952.0,18432.0,102146.0,78.0,599.0608,486.39438,834.3434,366.8978,420.9261,2184.7434,20962.912,4124.9834,1970.6412,24772.861,51825.0,0.0
396411.0,22848.0,117073.0,65.0,363.06058,366.39432,856.3434,465.89783,571.9261,3713.7432,37068.91,6716.985,426.6411,14735.861,52375.0,0.0
390497.0,15120.0,77825.0,69.0,543.06067,675.3943,716.3434,758.8978,815.9263,7643.7437,91790.914,16377.985,433.6411,17685.86,52471.0,0.0
531070.0,21312.0,115358.0,73.0,503.06064,359.39435,908.3434,384.8978,1160.9263,2507.7432,29303.912,5913.9854,630.6411,25895.861,52782.0,0.0
585743.0,17888.0,93577.0,73.0,424.06064,464.3944,636.3434,325.89783,594.926,2191.7437,11417.914,4167.9844,602.64105,23167.857,53185.0,0.0
539056.0,18608.0,107166.0,77.0,607.0607,561.3943,899.34344,670.89777,1282.9261,1205.7433,6669.9146,2214.984,631.64105,20642.86,53372.0,0.0
500691.0,19424.0,122943.0,86.0,388.06064,547.39435,951.3433,680.89777,1488.926,3648.7432,27439.914,5188.984,1393.6411,29228.861,54772.0,0.0
568534.0,22256.0,127686.0,75.0,671.0607,538.3944,954.3434,446.89786,1452.9259,4391.743,33002.91,5744.984,466.6411,19161.861,55188.0,0.0
269597.0,18208.0,102952.0,75.0,374.06067,540.39435,745.3433,405.89783,556.926,2022.7434,11625.915,1780.984,247.64099,11094.859,55516.0,0.0
530685.0,12517.0,69467.0,74.0,469.06064,694.39435,1098.3435,454.89786,526.9261,2500.743,36250.91,6553.9844,409.64105,9194.86,58301.0,0.0
250879.0,14832.0,83997.0,75.0,660.06067,641.3942,1391.3436,1148.8976,1324.9259,3408.7432,8382.913,2303.984,1574.6411,22671.861,58703.0,0.0
601781.0,18256.0,120787.0,78.0,461.0606,616.3943,1327.3433,400.8978,997.926,2169.7434,14628.915,2556.9849,551.64105,23992.857,59509.0,0.0
501366.0,14560.0,85683.0,79.0,403.06064,383.3944,606.3434,743.8977,807.9261,4323.743,50773.92,9699.984,507.64105,17376.86,60069.0,0.0
529131.0,12454.0,92210.0,127.0,417.06064,431.3944,776.3434,450.89783,1233.9259,1811.7433,11170.916,2308.9844,351.64105,13849.86,60464.0,0.0
473416.0,16944.0,91152.0,71.0,520.06067,535.39435,706.34344,458.89786,668.926,2417.743,26791.914,5643.984,539.64105,20332.86,61128.0,0.0
828619.0,16048.0,104857.0,92.0,429.0606,437.3944,1034.3435,411.89786,1229.9261,1533.7432,6728.915,1310.9841,256.64108,8997.859,61370.0,0.0
506945.0,14048.0,78851.0,76.0,505.06067,650.3945,844.3434,584.89777,1273.9259,3215.743,28969.914,5422.985,387.64105,14221.859,61401.0,0.0
658330.0,22784.0,130706.0,82.0,777.0608,539.39435,968.3433,354.89786,942.926,1940.743,8284.915,1474.9836,432.641,16412.86,61592.0,0.0
864036.0,20912.0,134629.0,72.0,531.06067,483.39438,1191.3431,791.89777,1617.9261,5550.7446,67804.92,10268.985,738.6411,20905.861,61735.0,0.0
508839.0,15952.0,82638.0,70.0,441.0606,453.39432,879.34344,485.89777,583.926,4017.7434,48138.914,8527.985,418.64108,18595.861,62706.0,0.0
512694.0,12608.0,79330.0,84.0,302.06064,407.39432,813.34344,469.8979,1249.926,2064.7432,18690.914,2753.9832,503.64114,15922.86,62950.0,0.0
672523.0,15808.0,101057.0,74.0,469.06067,579.39435,798.3433,608.8978,771.9261,2164.7432,19620.912,3309.9836,1653.6411,31570.86,63336.0,0.0
469933.0,19488.0,120065.0,75.0,677.0607,667.3943,959.3433,552.8978,822.92596,758.74347,6596.9146,1452.9841,443.64105,20632.86,63857.0,0.0
369047.0,16496.0,87578.0,75.0,342.06067,584.3944,647.3434,422.89786,944.9261,2068.7432,10358.912,2567.9836,437.64105,15118.86,64776.0,0.0
596383.0,19472.0,125429.0,78.0,325.06067,652.39435,783.3434,426.89786,1139.9261,3179.743,22874.912,4443.984,1421.6411,23801.86,65733.0,0.0
394194.0,19904.0,107912.0,74.0,438.0607,610.39435,833.3433,646.8979,806.92615,5757.744,61865.902,11016.985,467.64114,14732.86,66426.0,0.0
648867.0,10140.0,76773.0,105.0,446.06067,366.39435,846.34344,444.89792,909.92596,3737.744,23865.914,4700.9854,367.6411,12141.86,66620.0,0.0
597296.0,27936.0,196334.0,102.0,665.06067,754.3945,1140.3433,467.89783,2453.9263,3487.7432,28576.91,8186.9844,766.6411,23248.857,66844.0,0.0
526390.0,17664.0,98367.0,75.0,443.06067,569.39435,970.34344,382.89783,1038.926,6723.743,71370.91,11492.984,343.64105,13056.859,66908.0,0.0
379376.0,18544.0,109201.0,73.0,282.06064,381.39438,573.34344,347.89786,881.9261,920.7435,15674.912,1118.984,401.6411,17103.861,67421.0,0.0
507724.0,16096.0,89898.0,76.0,396.06073,345.39438,824.34344,665.89777,1105.9261,2665.7434,27310.912,5523.9854,503.6411,17752.86,67451.0,0.0
419487.0,15184.0,82963.0,77.0,337.0607,467.39438,701.3434,524.89777,744.92596,4089.7432,46389.906,7910.985,740.6411,18536.86,67900.0,0.0
385208.0,10113.0,49004.0,69.0,224.06061,429.39438,991.3434,272.8979,901.926,1585.7433,8660.916,1727.984,303.64105,14197.86,68177.0,0.0
611470.0,27360.0,171784.0,76.0,481.06067,514.39435,1093.3433,318.89786,933.9261,1529.7432,8658.916,1603.9841,402.6411,15522.859,68475.0,0.0
442915.0,14080.0,84587.0,81.0,333.06064,403.39432,708.3434,306.8978,1189.926,2240.7432,13687.914,2144.9844,541.6411,19581.86,68840.0,0.0
490514.0,25264.0,128021.0,65.0,286.06064,467.39438,852.34344,575.8978,725.92596,1728.7432,17827.912,3342.984,475.64105,20078.86,69143.0,0.0
538444.0,18560.0,131105.0,96.0,325.06064,504.39438,687.34344,324.8979,1182.926,3498.7434,27864.916,5009.9854,12979.644,21424.861,70393.0,0.0
324804.0,17920.0,96107.0,77.0,583.06067,549.39435,1003.34344,634.89777,1159.926,1602.7433,22712.914,4263.9844,675.6411,28557.861,70563.0,0.0
475268.0,21744.0,123089.0,75.0,511.0606,541.39435,838.3434,719.8977,1066.926,5327.744,59834.906,10569.983,546.6412,20273.863,71281.0,0.0
733798.0,17056.0,113865.0,79.0,472.06067,619.3944,1160.3433,891.89764,1061.9261,6836.7437,67358.914,11986.984,644.6412,25294.861,71397.0,0.0
439007.0,14320.0,79907.0,73.0,352.06064,498.39432,763.3434,612.89777,1177.926,6919.743,65711.914,10601.984,389.6411,13449.86,71906.0,0.0
418547.0,14096.0,79877.0,72.0,436.06067,418.3944,908.34326,431.89783,1239.926,5214.744,52676.906,8625.985,344.64105,14401.859,72587.0,0.0
387715.0,16752.0,88500.0,72.0,393.06067,474.39444,882.3434,474.89783,1156.9261,5807.744,72979.92,12743.985,403.64117,18523.861,73427.0,0.0
582499.0,16240.0,99568.0,72.0,208.06061,510.39438,860.34326,558.89777,825.9261,6054.743,46014.914,9778.986,408.64108,14618.859,73844.0,0.0
456106.0,21120.0,123811.0,77.0,415.06067,555.39435,992.3434,482.89777,1179.926,1924.7432,13109.916,2289.9844,2662.641,20956.861,74336.0,0.0
525234.0,16784.0,96757.0,69.0,559.0606,450.39435,840.34344,863.89777,788.9261,5359.744,56277.914,9715.985,686.6411,11963.859,74471.0,0.0
625023.0,17200.0,103145.0,76.0,456.06067,499.39435,505.34344,436.89786,650.9261,6454.7437,74536.9,11716.98,370.64102,13285.859,74782.0,0.0
